timestamp,catalogue-db_1/CPU_usage,catalogue-db_1/MEM_usage,catalogue-db_1/Cached_MEM_usage,catalogue-db_1/NET_Input,catalogue-db_1/NET_Output,catalogue-db_1/FS_reads,catalogue_1/CPU_usage,catalogue_1/MEM_usage,catalogue_1/Cached_MEM_usage,catalogue_1/NET_Input,catalogue_1/NET_Output,catalogue_1/FS_reads,catalogue:80/request_duration_seconds_count,catalogue:80/request_duration_seconds_bucket
1.54E+09,0.014526778,2.86E+08,1.79E+07,0,0,0,0.015436972,1.83E+07,4808704,70.90909091,469.1636364,0,0.2,2.363636364
1.54E+09,0.013561689,2.86E+08,1.79E+07,0,0,0,0.01592489,1.83E+07,4808704,65,430.2727273,0,0.2,2.345454545
1.54E+09,0.013105807,2.86E+08,1.79E+07,0,0,0,0.01450278,1.83E+07,4808704,65,430.4909091,0,0.2,2.363636364
1.54E+09,0.01287853,2.86E+08,1.79E+07,0,0,0,0.016012186,1.83E+07,4808704,65,430.5272727,0,0.2,2.363636364
1.54E+09,0.012767935,2.86E+08,1.79E+07,0,0,0,0.019497209,1.83E+07,4808704,70.90909091,469.6727273,0,0.2,2.363636364
1.54E+09,0.012665059,2.86E+08,1.79E+07,0,0,0,0.017805159,1.83E+07,4808704,65,430.5272727,0,0.2,2.381818182
1.54E+09,0.012188675,2.86E+08,1.79E+07,0,0,0,0.018022651,1.83E+07,4808704,65,430.4545455,0,0.2,2.4
1.54E+09,0.012276797,2.86E+08,1.79E+07,0,0,0,0.016510123,1.83E+07,4808704,65,430.2727273,0,0.2,2.4
1.54E+09,0.011898134,2.86E+08,1.79E+07,0,0,0,0.017226698,1.83E+07,4808704,65,430.0909091,0,0.2,2.4
1.54E+09,0.011741898,2.86E+08,1.79E+07,0,0,0,0.014938561,1.83E+07,4808704,59.09090909,390.6909091,0,0.2,2.4
1.54E+09,0.012017263,2.86E+08,1.79E+07,0,0,0,0.015101308,1.83E+07,4808704,65,429.5272727,0,0.2,2.4
1.54E+09,0.011613391,2.86E+08,1.79E+07,0,0,0,0.015853056,1.83E+07,4808704,65,429.3636364,0,0.2,2.4
1.54E+09,0.011239076,2.86E+08,1.79E+07,0,0,0,0.015627228,1.83E+07,4808704,65,429.0545455,0,0.2,2.4
1.54E+09,0.010807057,2.86E+08,1.79E+07,0,0,0,0.015603059,1.83E+07,4808704,65,429.4909091,0,0.2,2.4
1.54E+09,0.01113664,2.86E+08,1.79E+07,0,0,0,0.013204364,1.82E+07,4808704,65,429.5636364,0,0.2,2.4
1.54E+09,0.011024061,2.86E+08,1.79E+07,0,0,0,0.013067842,1.82E+07,4808704,64.9988182,429.9376375,0,0.2,2.4
1.54E+09,0.011349571,2.86E+08,1.79E+07,0,0,0,0.013554008,1.82E+07,4808704,65.00945592,430.1898458,0,0.2,2.4
1.54E+09,0.010985768,2.86E+08,1.79E+07,0,0,0,0.014666791,1.82E+07,4808704,65,430.1090909,0,0.2,2.4
1.54E+09,0.011327103,2.86E+08,1.79E+07,0,0,0,0.015809598,1.82E+07,4808704,65.00709168,430.2287522,0,0.2,2.4
1.54E+09,0.012235555,2.86E+08,1.79E+07,0,0,0,0.015747277,1.82E+07,4808704,59.09090909,390.8727273,0,0.2,2.4
1.54E+09,0.012283565,2.86E+08,1.79E+07,0,0,0,0.01694421,1.82E+07,4808704,70.90909091,469.2181818,0,0.2,2.4
1.54E+09,0.012285246,2.86E+08,1.79E+07,0,0,0,0.014900398,1.82E+07,4808704,65,429.8909091,0,0.2,2.4
1.54E+09,0.012572885,2.86E+08,1.79E+07,0,0,0,0.014955005,1.82E+07,4808704,65,429.7454545,0,0.2,2.4
1.54E+09,0.013070649,2.86E+08,1.79E+07,0,0,0,0.014477688,1.82E+07,4808704,64.9988182,429.7194596,0,0.2,2.4
1.54E+09,0.013089625,2.86E+08,1.79E+07,0,0,0,0.014952367,1.82E+07,4808704,65,429.6,0,0.2,2.381818182
1.54E+09,0.012267738,2.86E+08,1.79E+07,0,0,0,0.0111338,1.82E+07,4808704,53.18181818,351.2181818,0,0.2,2.363636364
1.54E+09,0.012077113,2.86E+08,1.79E+07,0,0,0,0.012657042,1.82E+07,4808704,65,429.2181818,0,0.2,2.363636364
1.54E+09,0.012253065,2.86E+08,1.79E+07,0,0,0,0.012170868,1.82E+07,4808704,65,429.1636364,0,0.199996364,2.363593389
1.54E+09,0.011735004,2.86E+08,1.79E+07,0,0,0,0.011953722,1.82E+07,4808704,65,429.3272727,0,0.2,2.363636364
1.54E+09,0.01189483,2.86E+08,1.79E+07,0,0,0,0.013550969,1.82E+07,4808704,65,429.3454545,0,0.2,2.381818182
1.54E+09,0.01262705,2.86E+08,1.79E+07,0,0,0,0.013965854,1.82E+07,4808704,65,429.2,0,0.2,2.4
1.54E+09,0.012807677,2.86E+08,1.79E+07,0,0,0,0.014423027,1.82E+07,4808704,65,429.2727273,0,0.2,2.4
1.54E+09,0.013052178,2.86E+08,1.79E+07,0,0,0,0.015049777,1.82E+07,4808704,65,429.2545455,0,0.2,2.4
1.54E+09,0.012834498,2.86E+08,1.79E+07,0,0,0,0.016254597,1.82E+07,4808704,65,429.3454545,0,0.2,2.4
1.54E+09,0.013084186,2.86E+08,1.79E+07,0,0,0,0.014737058,1.82E+07,4808704,65,429.3272727,0,0.2,2.4
1.54E+09,0.013073597,2.86E+08,1.79E+07,0,0,0,0.015824302,1.82E+07,4808704,65.00118184,429.2805324,0,0.2,2.4
1.54E+09,0.013060162,2.86E+08,1.79E+07,0,0,0,0.015533531,1.82E+07,4808704,65,429.5454545,0,0.2,2.4
1.54E+09,0.013433185,2.86E+08,1.79E+07,0,0,0,0.01511247,1.82E+07,4808704,65,429.3818182,0,0.2,2.4
1.54E+09,0.014258616,2.86E+08,1.79E+07,0,0,0,0.011604745,1.82E+07,4808704,59.09090909,390.6909091,0,0.2,2.381818182
1.54E+09,0.01423261,2.86E+08,1.79E+07,0,0,0,0.013536907,1.82E+07,4808704,65,429.5818182,0,0.2,2.381818182
1.54E+09,0.014154753,2.86E+08,1.79E+07,0,0,0,0.014459895,1.83E+07,4808704,70.90909091,468.6363636,0,0.2,2.381818182
1.54E+09,0.014681152,2.86E+08,1.79E+07,0,0,0,0.012126782,1.83E+07,4808704,59.09090909,390.5818182,0,0.2,2.381818182
1.54E+09,0.01410944,2.86E+08,1.79E+07,0,0,0,0.013592112,1.83E+07,4808704,65,429.5454545,0,0.2,2.381818182
1.54E+09,0.013910578,2.86E+08,1.79E+07,0,0,0,0.015249918,1.83E+07,4808704,65,429.6909091,0,0.2,2.4
1.54E+09,0.012974201,2.86E+08,1.79E+07,0,0,0,0.015115715,1.83E+07,4808704,65,429.5272727,0,0.2,2.4
1.54E+09,0.01278437,2.86E+08,1.79E+07,0,0,0,0.015200101,1.83E+07,4808704,65,429.5636364,0,0.2,2.4
1.54E+09,0.012125895,2.86E+08,1.79E+07,0,0,0,0.016143075,1.83E+07,4808704,65,429.8181818,0,0.2,2.381818182
1.54E+09,0.01149202,2.86E+08,1.79E+07,0,0,0,0.014459886,1.83E+07,4808704,65,429.9454545,0,0.2,2.381818182
1.54E+09,0.011518093,2.86E+08,1.79E+07,0,0,0,0.015074341,1.83E+07,4808704,65,430.0545455,0,0.2,2.381818182
1.54E+09,0.011682128,2.86E+08,1.79E+07,0,0,0,0.016698823,1.83E+07,4808704,65,429.8909091,0,0.2,2.381818182
1.54E+09,0.011588331,2.86E+08,1.79E+07,0,0,0,0.017086082,1.83E+07,4808704,65,429.6727273,0,0.2,2.381818182
1.54E+09,0.01172282,2.86E+08,1.79E+07,0,0,0,0.016829156,1.83E+07,4808704,65,429.5090909,0,0.2,2.4
1.54E+09,0.01196844,2.86E+08,1.79E+07,0,0,0,0.015545824,1.83E+07,4808704,65.00118184,429.2623502,0,0.2,2.4
1.54E+09,0.011999488,2.86E+08,1.79E+07,0,0,0,0.015041306,1.83E+07,4808704,65,429.0727273,0,0.2,2.4
1.54E+09,0.011629078,2.86E+08,1.79E+07,0,0,0,0.013358756,1.83E+07,4808704,65,429.0727273,0,0.2,2.4
1.54E+09,0.011704702,2.86E+08,1.79E+07,0,0,0,0.012657152,1.83E+07,4808704,59.09198349,389.9343624,0,0.199996364,2.399956364
1.54E+09,0.011411824,2.86E+08,1.79E+07,0,0,0,0.01408667,1.83E+07,4808704,64.99527307,428.9506218,0,0.2,2.4
1.54E+09,0.01133863,2.86E+08,1.79E+07,0,0,0,0.012549726,1.83E+07,4808704,59.09090909,390.0909091,0,0.200003636,2.400043637
1.54E+09,0.010931281,2.86E+08,1.79E+07,0,0,0,0.014339373,1.83E+07,4808704,65,429.1818182,0,0.2,2.4
1.54E+09,0.011028276,2.86E+08,1.79E+07,0,0,0,0.012616173,1.83E+07,4808704,65.00354565,429.1143153,0,0.2,2.4
1.54E+09,0.011022384,2.86E+08,1.79E+07,0,0,0,0.012457069,1.83E+07,4808704,65,429.2181818,0,0.2,2.4
1.54E+09,0.011660302,2.86E+08,1.79E+07,0,0,0,0.013003885,1.83E+07,4808704,65.00118184,429.4259896,0,0.2,2.4
1.54E+09,0.011815863,2.86E+08,1.79E+07,0,0,0,0.014302119,1.83E+07,4808704,65,429.4181818,0,0.2,2.4
1.54E+09,0.011776613,2.86E+08,1.79E+07,0,0,0,0.014411317,1.83E+07,4808704,65.00118184,429.3896253,0,0.2,2.4
1.54E+09,0.011730511,2.86E+08,1.79E+07,0,0,0,0.014986749,1.83E+07,4808704,65,429.4181818,0,0.2,2.4
1.54E+09,0.012277362,2.86E+08,1.79E+07,0,0,0,0.015093723,1.83E+07,4808704,65,429.4727273,0,0.199996364,2.381774877
1.54E+09,0.011281567,2.86E+08,1.79E+07,0,0,0,0.016080971,1.83E+07,4808704,65,429.7636364,0,0.200003636,2.381861488
1.54E+09,0.011880655,2.86E+08,1.79E+07,0,0,0,0.01478678,1.83E+07,4808704,65,429.7818182,0,0.2,2.381818182
1.54E+09,0.011449342,2.86E+08,1.79E+07,0,0,0,0.014873047,1.83E+07,4808704,65.00118184,429.7169039,0,0.2,2.381818182
1.54E+09,0.011999023,2.86E+08,1.79E+07,0,0,0,0.015685222,1.83E+07,4808704,65,429.8,0,0.2,2.381818182
1.54E+09,0.012128254,2.86E+08,1.79E+07,0,0,0,0.013360249,1.84E+07,4808704,59.09090909,390.8363636,0,0.2,2.4
1.54E+09,0.012209018,2.86E+08,1.79E+07,0,0,0,0.014824031,1.84E+07,4808704,65,429.5090909,0,0.2,2.381818182
1.54E+09,0.012346792,2.86E+08,1.79E+07,0,0,0,0.01330151,1.84E+07,4808704,59.09090909,390.1454545,0,0.2,2.381818182
1.54E+09,0.012279891,2.86E+08,1.79E+07,0,0,0,0.012902105,1.84E+07,4808704,65,429.0181818,0,0.2,2.381818182
1.54E+09,0.011807008,2.86E+08,1.79E+07,0,0,0,0.013528627,1.84E+07,4808704,65,429.0909091,0,0.2,2.381818182
1.54E+09,0.011532436,2.86E+08,1.79E+07,0,0,0,0.015150074,1.84E+07,4808704,65,428.8727273,0,0.2,2.381818182
1.54E+09,0.011530308,2.86E+08,1.79E+07,0,0,0,0.016168901,1.84E+07,4808704,70.90909091,467.6363636,0,0.2,2.4
1.54E+09,0.011975005,2.86E+08,1.79E+07,0,0,0,0.01584481,1.84E+07,4808704,65,428.8363636,0,0.2,2.4
1.54E+09,0.011871191,2.86E+08,1.79E+07,0,0,0,0.015321153,1.84E+07,4808704,65,428.8545455,0,0.2,2.4
1.54E+09,0.012021971,2.86E+08,1.79E+07,0,0,0,0.015309418,1.84E+07,4808704,65,428.8363636,0,0.2,2.4
1.54E+09,0.011741681,2.86E+08,1.79E+07,0,0,0,0.013638047,1.84E+07,4808704,65,428.5636364,0,0.2,2.4
1.54E+09,0.011897861,2.86E+08,1.79E+07,0,0,0,0.013186219,1.84E+07,4808704,65,428.8727273,0,0.199996364,2.399956364
1.54E+09,0.012221718,2.86E+08,1.79E+07,0,0,0,0.014818759,1.84E+07,4808704,65,428.8909091,0,0.2,2.4
1.54E+09,0.012359003,2.86E+08,1.79E+07,0,0,0,0.015554266,1.84E+07,4808704,65,428.8363636,0,0.2,2.4
1.54E+09,0.012217563,2.86E+08,1.79E+07,0,0,0,0.016318317,1.84E+07,4808704,65,428.8181818,0,0.200003636,2.400043637
1.54E+09,0.012222666,2.86E+08,1.79E+07,0,0,0,0.015451756,1.84E+07,4808704,65,428.9454545,0,0.2,2.4
1.54E+09,0.011910875,2.86E+08,1.79E+07,0,0,0,0.015875573,1.84E+07,4808704,65,428.9090909,0,0.2,2.4
1.54E+09,0.012085761,2.86E+08,1.79E+07,0,0,0,0.014892291,1.84E+07,4808704,65,428.8,0,0.2,2.4
1.54E+09,0.011932921,2.86E+08,1.79E+07,0,0,0,0.013071942,1.84E+07,4808704,65,428.8,0,0.2,2.4
1.54E+09,0.011797609,2.86E+08,1.79E+07,0,0,0,0.014526532,1.84E+07,4808704,65,428.7454545,0,0.2,2.4
1.54E+09,0.012477659,2.86E+08,1.79E+07,0,0,0,0.0140526,1.84E+07,4808704,65,428.7818182,0,0.2,2.4
1.54E+09,0.011997771,2.86E+08,1.79E+07,0,0,0,0.015169662,1.84E+07,4808704,65,429.0545455,0,0.2,2.4
1.54E+09,0.012528667,2.86E+08,1.79E+07,0,0,0,0.016187029,1.84E+07,4808704,70.90909091,468.0181818,0,0.2,2.4
1.54E+09,0.012923119,2.86E+08,1.79E+07,0,0,0,0.016790365,1.84E+07,4808704,65.00236372,429.3065202,0,0.2,2.4
1.54E+09,0.012703291,2.86E+08,1.79E+07,0,0,0,0.01579035,1.84E+07,4808704,59.09198349,390.243459,0,0.2,2.381818182
1.54E+09,0.012400172,2.86E+08,1.79E+07,0,0,0,0.015359198,1.84E+07,4808704,65,429.3272727,0,0.2,2.381818182
1.54E+09,0.012230151,2.86E+08,1.79E+07,0,0,0,0.014718873,1.84E+07,4808704,64.9988182,429.5558263,0,0.2,2.381818182
1.54E+09,0.012211645,2.86E+08,1.79E+07,0,0,0,0.016060538,1.84E+07,4808704,64.9988182,429.3921929,0,0.2,2.381818182
1.54E+09,0.012690549,2.86E+08,1.79E+07,0,0,0,0.01619712,1.84E+07,4808704,65,429.5454545,0,0.2,2.381818182
1.54E+09,0.01259833,2.86E+08,1.79E+07,0,0,0,0.016775348,1.84E+07,4808704,70.90909091,468.4909091,0,0.2,2.4
1.54E+09,0.012821033,2.86E+08,1.79E+07,0,0,0,0.016865964,1.84E+07,4808704,65,429.6181818,0,0.2,2.381818182
1.54E+09,0.012967155,2.86E+08,1.79E+07,0,0,0,0.017343675,1.84E+07,4808704,65,429.5636364,0,0.2,2.381818182
1.54E+09,0.013744361,2.86E+08,1.79E+07,0,0,0,0.017404828,1.84E+07,4808704,65,429.9090909,0,0.2,2.381818182
1.54E+09,0.013764109,2.86E+08,1.79E+07,0,0,0,0.015460035,1.84E+07,4808704,65,430.0909091,0,0.2,2.381818182
1.54E+09,0.014201331,2.86E+08,1.79E+07,0,0,0,0.020687411,1.84E+07,4808704,70.90909091,469.3818182,0,0.2,2.381818182
1.54E+09,0.014027825,2.86E+08,1.79E+07,0,0,0,0.015105722,1.84E+07,4808704,59.09090909,391.3454545,0,0.200003636,2.400043637
1.54E+09,0.014121946,2.86E+08,1.79E+07,0,0,0,0.01656756,1.84E+07,4808704,65.00118184,430.3169149,0,0.2,2.4
1.54E+09,0.014659021,2.86E+08,1.79E+07,0,0,0,0.016368876,1.84E+07,4808704,65,430.2545455,0,0.2,2.4
1.54E+09,0.014263008,2.86E+08,1.79E+07,0,0,0,0.015473052,1.83E+07,4808704,59.09198349,391.09802,0,0.2,2.4
1.54E+09,0.013776512,2.86E+08,1.79E+07,0,0,0,0.015663747,1.83E+07,4808704,65.00118184,430.335097,0,0.2,2.4
1.54E+09,0.013858756,2.86E+08,1.79E+07,0,0,0,0.014693833,1.83E+07,4808704,65,430.2,0,0.2,2.4
1.54E+09,0.013509371,2.86E+08,1.79E+07,0,0,0,0.013072819,1.83E+07,4808704,59.09090909,391.0545455,0,0.2,2.4
1.54E+09,0.013263658,2.86E+08,1.79E+07,0,0,0,0.015158128,1.83E+07,4808704,65,430.0181818,0,0.2,2.4
1.54E+09,0.012737874,2.86E+08,1.79E+07,0,0,0,0.015094875,1.83E+07,4808704,65.00236372,429.9974545,0,0.2,2.4
1.54E+09,0.012874219,2.86E+08,1.79E+07,0,0,0,0.015131587,1.83E+07,4808704,65,429.9090909,0,0.200003636,2.400043637
1.54E+09,0.013331252,2.86E+08,1.79E+07,0,0,0,0.015528925,1.83E+07,4808704,65,429.8363636,0,0.2,2.4
1.54E+09,0.012771135,2.86E+08,1.79E+07,0,0,0,0.014925848,1.83E+07,4808704,65,430,0,0.2,2.4
1.54E+09,0.013230691,2.86E+08,1.79E+07,0,0,0,0.01562591,1.83E+07,4808704,65.00118184,430.0805469,0,0.2,2.4
1.54E+09,0.013313301,2.86E+08,1.79E+07,0,0,0,0.01455268,1.83E+07,4808704,65,430.0727273,0,0.2,2.4
1.54E+09,0.013373187,2.86E+08,1.79E+07,0,0,0,0.015441443,1.83E+07,4808704,65,429.9818182,0,0.200003636,2.381861488
1.54E+09,0.01342734,2.86E+08,1.79E+07,0,0,0,0.016468619,1.83E+07,4808704,65,430.1272727,0,0.2,2.363636364
1.54E+09,0.014199643,2.86E+08,1.79E+07,0,0,0,0.014823817,1.83E+07,4808704,59.09090909,390.7272727,0,0.2,2.363636364
1.54E+09,0.014932345,2.86E+08,1.79E+07,0,0,0,0.0165365,1.83E+07,4808704,65,429.8727273,0,0.2,2.363636364
1.54E+09,0.015043503,2.86E+08,1.79E+07,0,0,0,0.01629136,1.83E+07,4808704,65,429.9636364,0,0.2,2.363636364
1.54E+09,0.015052116,2.86E+08,1.79E+07,0,0,0,0.016110692,1.83E+07,4808704,65,429.6181818,0,0.200003636,2.36367934
1.54E+09,0.014991729,2.86E+08,1.79E+07,0,0,0,0.015204969,1.83E+07,4808704,65,429.5636364,0,0.2,2.381818182
1.54E+09,0.014443182,2.86E+08,1.79E+07,0,0,0,0.015234299,1.83E+07,4808704,65,429.2727273,0,0.2,2.4
1.54E+09,0.014427857,2.86E+08,1.79E+07,0,0,0,0.01617997,1.83E+07,4808704,59.09090909,390,0,0.2,2.4
1.54E+09,0.014091397,2.86E+08,1.79E+07,0,0,0,0.017777481,1.83E+07,4808704,64.9988182,429.0467446,0,0.2,2.4
1.54E+09,0.014537653,2.86E+08,1.79E+07,0,0,0,0.017992329,1.83E+07,4808704,65,429.0363636,0,0.199996364,2.399956364
1.54E+09,0.015023649,2.86E+08,1.79E+07,0,0,0,0.017603595,1.83E+07,4808704,65,429.1272727,0,0.2,2.381818182
1.54E+09,0.015067111,2.86E+08,1.79E+07,0,0,0,0.01845869,1.84E+07,4808704,65,429.3818182,0,0.2,2.381818182
1.54E+09,0.015178299,2.86E+08,1.79E+07,0,0,0,0.015917973,1.84E+07,4808704,65,429.6181818,0,0.2,2.381818182
1.54E+09,0.014921768,2.86E+08,1.79E+07,0,0,0,0.015823807,1.84E+07,4808704,65,429.6909091,0,0.199996364,2.381774877
1.54E+09,0.015198075,2.86E+08,1.79E+07,0,0,0,0.01701906,1.84E+07,4808704,65.00118184,429.7896325,0,0.200003636,2.381861488
1.54E+09,0.015117554,2.86E+08,1.79E+07,0,0,0,0.01752742,1.84E+07,4808704,64.99645474,429.7765576,0,0.2,2.4
1.54E+09,0.015736093,2.86E+08,1.79E+07,0,0,0,0.017069525,1.84E+07,4808704,65,429.9090909,0,0.2,2.4
1.54E+09,0.01556963,2.86E+08,1.79E+07,0,0,0,0.015706421,1.84E+07,4808704,59.09090909,390.4545455,0,0.2,2.4
1.54E+09,0.015657861,2.86E+08,1.79E+07,0,0,0,0.017030552,1.84E+07,4808704,64.9988182,429.5558263,0,0.2,2.4
1.54E+09,0.016237354,2.86E+08,1.79E+07,0,0,0,0.015643303,1.84E+07,4808704,65,429.3090909,0,0.2,2.4
1.54E+09,0.015928158,2.86E+08,1.79E+07,0,0,0,0.015016584,1.84E+07,4808704,65,429.0909091,0,0.2,2.4
1.54E+09,0.015821172,2.86E+08,1.79E+07,0,0,0,0.015861764,1.84E+07,4808704,65,429.0363636,0,0.2,2.4
1.54E+09,0.015443588,2.86E+08,1.79E+07,0,0,0,0.015469749,1.84E+07,4808704,65,428.7636364,0,0.2,2.4
1.54E+09,0.015951815,2.86E+08,1.79E+07,0,0,0,0.015388517,1.84E+07,4808704,65,429.0363636,0,0.2,2.4
1.54E+09,0.015646243,2.86E+08,1.79E+07,0,0,0,0.016105038,1.84E+07,4808704,65,428.9272727,0,0.2,2.4
1.54E+09,0.01599799,2.86E+08,1.79E+07,0,0,0,0.017410422,1.84E+07,4808704,70.90909091,468.1636364,0,0.2,2.4
1.54E+09,0.015696227,2.86E+08,1.79E+07,0,0,0,0.015620246,1.84E+07,4808704,65,429.2909091,0,0.2,2.381818182
1.54E+09,0.016460535,2.86E+08,1.79E+07,0,0,0,0.017335865,1.84E+07,4808704,65,429.3636364,0,0.2,2.381818182
1.54E+09,0.016992622,2.86E+08,1.79E+07,0,0,0,0.015673625,1.84E+07,4808704,65,429.3272727,0,0.2,2.363636364
1.54E+09,0.016518095,2.86E+08,1.79E+07,0,0,0,0.018265239,1.84E+07,4808704,65,429.4545455,0,0.2,2.363636364
1.54E+09,0.017218352,2.86E+08,1.79E+07,0,0,0,0.018530577,1.84E+07,4808704,70.90909091,468.2545455,0,0.2,2.363636364
1.54E+09,0.017651307,2.86E+08,1.79E+07,0,0,0,0.016168441,1.84E+07,4808704,59.09090909,390.1454545,0,0.200003636,2.36367934
1.54E+09,0.017090905,2.86E+08,1.79E+07,0,0,0,0.016683252,1.84E+07,4808704,65,429.0909091,0,0.2,2.381818182
1.54E+09,0.01641115,2.86E+08,1.79E+07,0,0,0,0.014783037,1.84E+07,4808704,65,428.8909091,0,0.2,2.381818182
1.54E+09,0.016665072,2.86E+08,1.79E+07,0,0,0,0.013592815,1.84E+07,4808704,65,428.6909091,0,0.2,2.4
1.54E+09,0.016679333,2.86E+08,1.79E+07,0,0,0,0.015315259,1.84E+07,4808704,65,428.3636364,0,0.2,2.4
1.54E+09,0.016374763,2.86E+08,1.79E+07,0,0,0,0.015515782,1.84E+07,4808704,65,428.3090909,0,0.2,2.4
1.54E+09,0.016232852,2.86E+08,1.79E+07,0,0,0,0.016499166,1.84E+07,4808704,65,428.1272727,0,0.2,2.4
1.54E+09,0.015986723,2.86E+08,1.79E+07,0,0,0,0.017255469,1.84E+07,4808704,65,428.2181818,0,0.2,2.4
1.54E+09,0.016471451,2.86E+08,1.79E+07,0,0,0,0.017219542,1.84E+07,4808704,65.00472762,428.3038766,0,0.2,2.4
1.54E+09,0.015861191,2.86E+08,1.79E+07,0,0,0,0.017257518,1.84E+07,4808704,65,428.3454545,0,0.2,2.4
1.54E+09,0.015120342,2.86E+08,1.79E+07,0,0,0,0.016587589,1.84E+07,4808704,65,428.4363636,0,0.2,2.4
1.54E+09,0.015631302,2.86E+08,1.79E+07,0,0,0,0.014167954,1.84E+07,4808704,65,428.4363636,0,0.2,2.4
1.54E+09,0.01484727,2.86E+08,1.79E+07,0,0,0,0.018771809,1.84E+07,4808704,70.90909091,467.4909091,0,0.2,2.4
1.54E+09,0.014500318,2.86E+08,1.79E+07,0,0,0,0.01639453,1.84E+07,4808704,65,428.5454545,0,0.2,2.4
1.54E+09,0.013864947,2.86E+08,1.79E+07,0,0,0,0.016097747,1.84E+07,4808704,65,428.5636364,0,0.2,2.4
1.54E+09,0.014156314,2.86E+08,1.79E+07,0,0,0,0.015673496,1.84E+07,4808704,65,428.6,0,0.2,2.4
1.54E+09,0.013551662,2.86E+08,1.79E+07,0,0,0,0.015923954,1.84E+07,4808704,65,428.6909091,0,0.2,2.4
1.54E+09,0.013649589,2.86E+08,1.79E+07,0,0,0,0.0147819,1.84E+07,4808704,65,428.7454545,0,0.2,2.4
1.54E+09,0.013873282,2.86E+08,1.79E+07,0,0,0,0.013100306,1.84E+07,4808704,65,428.6909091,0,0.2,2.4
1.54E+09,0.014161084,2.86E+08,1.79E+07,0,0,0,0.012118515,1.84E+07,4808704,59.09198349,389.7161767,0,0.2,2.4
1.54E+09,0.014791716,2.86E+08,1.79E+07,0,0,0,0.013872293,1.84E+07,4808704,65,428.6181818,0,0.2,2.4
1.54E+09,0.014685547,2.86E+08,1.79E+07,0,0,0,0.015831903,1.84E+07,4808704,70.90909091,467.7818182,0,0.2,2.4
1.54E+09,0.01381113,2.86E+08,1.79E+07,0,0,0,0.0140729,1.84E+07,4808704,65,428.6727273,0,0.2,2.4
1.54E+09,0.013773196,2.86E+08,1.79E+07,0,0,0,0.014306738,1.84E+07,4808704,65.00118184,428.4077892,0,0.2,2.4
1.54E+09,0.0135672,2.86E+08,1.79E+07,0,0,0,0.01395234,1.84E+07,4808704,65,428.2545455,0,0.2,2.4
1.54E+09,0.013121108,2.86E+08,1.79E+07,0,0,0,0.014179834,1.84E+07,4808704,65,428.1818182,0,0.2,2.4
1.54E+09,0.013157311,2.86E+08,1.79E+07,0,0,0,0.012723438,1.84E+07,4808704,65,427.8363636,0,0.2,2.4
1.54E+09,0.013458844,2.86E+08,1.79E+07,0,0,0,0.012503736,1.84E+07,4808704,65,427.8363636,0,0.2,2.4
1.54E+09,0.013773583,2.86E+08,1.79E+07,0,0,0,0.013470492,1.84E+07,4808704,65,427.8727273,0,0.200003636,2.400043637
1.54E+09,0.014652876,2.86E+08,1.79E+07,0,0,0,0.013885603,1.84E+07,4808704,65,427.9636364,0,0.2,2.4
1.54E+09,0.01505256,2.86E+08,1.79E+07,0,0,0,0.014558822,1.85E+07,4808704,65.00709168,428.1194312,0,0.2,2.4
1.54E+09,0.014069236,2.86E+08,1.79E+07,0,0,0,0.01488562,1.84E+07,4808704,65,428.3454545,0,0.2,2.4
1.54E+09,0.014815092,2.86E+08,1.79E+07,0,0,0,0.01536078,1.84E+07,4808704,65,428.5090909,0,0.2,2.381818182
1.54E+09,0.013936588,2.86E+08,1.79E+07,0,0,0,0.016128797,1.84E+07,4808704,65,428.5818182,0,0.2,2.381818182
1.54E+09,0.013153373,2.86E+08,1.79E+07,0,0,0,0.015257678,1.83E+07,4808704,65,428.9818182,0,0.2,2.381818182
1.54E+09,0.013138862,2.86E+08,1.79E+07,0,0,0,0.013561075,1.83E+07,4808704,65,429,0,0.2,2.381818182
1.54E+09,0.013118611,2.86E+08,1.79E+07,0,0,0,0.015297537,1.83E+07,4808704,65,428.8727273,0,0.2,2.381818182
1.54E+09,0.012926429,2.86E+08,1.79E+07,0,0,0,0.018923557,1.83E+07,4808704,69.70909091,429.0545455,0,0.2,2.4
1.54E+09,0.013222146,2.86E+08,1.79E+07,0,0,0,0.016913602,1.83E+07,4808704,65,429.0545455,0,0.2,2.4
1.54E+09,0.013203478,2.86E+08,1.79E+07,0,0,0,0.016895997,1.83E+07,4808704,65,429.0545455,0,0.2,2.4
1.54E+09,0.01349193,2.86E+08,1.79E+07,0,0,0,0.019319201,1.83E+07,4808704,70.90780168,468.2278504,0,0.2,2.4
1.54E+09,0.013503354,2.86E+08,1.79E+07,0,0,0,0.01907516,1.83E+07,4808704,65,429.0909091,0,0.2,2.4
1.54E+09,0.014673825,2.86E+08,1.79E+07,0,0,0,0.01962888,1.83E+07,4808704,65.00118184,429.2259859,0,0.2,2.4
1.54E+09,0.01516056,2.86E+08,1.79E+07,0,0,0,0.019760986,1.83E+07,4808704,70.90909091,468.2,0,0.2,2.4
1.54E+09,0.015189714,2.86E+08,1.79E+07,0,0,0,0.021458565,1.83E+07,4808704,70.90909091,467.9818182,0,0.2,2.4
